filename,year,strongest_topic,strongest_topic_prob,is_strongest,topic_title,topic_description
18030030-K08.txt,2018,1,0.361,True,ביטחון ושטחים,"0.027*""אזור"" + 0.024*""ביטחון"" + 0.023*""צבאי"" + 0.018*""תושב"" + 0.015*""מפקד"" + 0.013*""גדר"" + 0.013*""בטחוני"" + 0.012*""שטח"" + 0.009*""יהודה"" + 0.009*""ישראלי"""
18030250-M05.txt,2018,0,0.3387,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18030420-M01.txt,2018,2,0.7454,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18030430-E08.txt,2018,1,0.4066,True,ביטחון ושטחים,"0.027*""אזור"" + 0.024*""ביטחון"" + 0.023*""צבאי"" + 0.018*""תושב"" + 0.015*""מפקד"" + 0.013*""גדר"" + 0.013*""בטחוני"" + 0.012*""שטח"" + 0.009*""יהודה"" + 0.009*""ישראלי"""
18030450-M02.txt,2018,11,0.6137,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18031480-V17.txt,2021,6,0.5343,True,רישום נישואין,"0.026*""יהודי"" + 0.018*""רישום"" + 0.016*""תעודה"" + 0.015*""זוג"" + 0.012*""נישואין"" + 0.009*""שבות"" + 0.008*""רב"" + 0.008*""ילד"" + 0.008*""סעיף"" + 0.008*""מרשם"""
18031480-V17.txt,2021,8,0.3174,False,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18031630-Z33.txt,2022,7,0.3591,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18032010-K09.txt,2021,15,0.4655,True,זכויות עובדים,"0.031*""זכות"" + 0.015*""עובד"" + 0.014*""פגיעה"" + 0.013*""סעיף"" + 0.011*""חוקתי"" + 0.010*""יסוד"" + 0.010*""תכלית"" + 0.008*""חופש"" + 0.006*""ראוי"" + 0.006*""אינטרס"""
18032010-K09.txt,2021,20,0.3135,False,מינויים ממשלתיים,"0.044*""ועדה"" + 0.039*""ממשלה"" + 0.025*""שר"" + 0.017*""מינוי"" + 0.016*""תפקיד"" + 0.012*""כנסת"" + 0.010*""שיקול"" + 0.010*""הכנסה"" + 0.010*""משפטי"" + 0.009*""סמכות"""
18032270-G05.txt,2019,0,0.5103,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18032270-G05.txt,2019,11,0.4144,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18033260-M15.txt,2019,0,0.4203,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18033320-G03.txt,2018,9,0.3175,True,חקיקה ומיסוי,"0.016*""הכנסה"" + 0.014*""יסוד"" + 0.014*""הוראה"" + 0.013*""תיקון"" + 0.012*""סעיף"" + 0.012*""הסדר"" + 0.010*""ביטוח"" + 0.008*""מס"" + 0.007*""נקבע"" + 0.006*""חוקתי"""
18033350-G05.txt,2018,8,0.5799,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18033530-O29.txt,2020,6,0.372,True,רישום נישואין,"0.026*""יהודי"" + 0.018*""רישום"" + 0.016*""תעודה"" + 0.015*""זוג"" + 0.012*""נישואין"" + 0.009*""שבות"" + 0.008*""רב"" + 0.008*""ילד"" + 0.008*""סעיף"" + 0.008*""מרשם"""
18033530-O29.txt,2020,7,0.3327,False,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18033580-G15.txt,2019,0,0.4649,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18033580-G15.txt,2019,11,0.4037,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18033780-E20.txt,2019,17,0.4602,True,מקרקעין והפקעות,"0.031*""מקרקעין"" + 0.022*""קרקע"" + 0.016*""זכות"" + 0.016*""פיצוי"" + 0.015*""הפקעה"" + 0.013*""אגודה"" + 0.011*""נכס"" + 0.011*""חלקה"" + 0.008*""הסכם"" + 0.008*""שטח"""
18033940-R01.txt,2018,2,0.7299,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18034240-R06.txt,2018,11,0.3375,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18034240-R06.txt,2018,21,0.3237,False,משפט פלילי,"0.023*""עבירה"" + 0.017*""פלילי"" + 0.015*""עונש"" + 0.014*""אסיר"" + 0.014*""מאסר"" + 0.013*""שיקול"" + 0.011*""אישום"" + 0.010*""צבאי"" + 0.010*""משפטי"" + 0.010*""סוהר"""
18034370-Z28.txt,2021,8,0.6403,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18034630-R08.txt,2018,7,0.956,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18034690-O16.txt,2019,0,0.7079,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18034700-V11.txt,2018,7,0.6747,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18034730-M09.txt,2019,8,0.2444,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18034900-O14.txt,2019,8,0.3837,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18034990-R03.txt,2018,7,0.7902,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18035020-R07.txt,2018,11,0.3155,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18035020-R07.txt,2018,18,0.3237,True,אגרות ותשלומים,"0.037*""תשלום"" + 0.022*""שידור"" + 0.013*""סכום"" + 0.012*""סעיף"" + 0.012*""שכר"" + 0.010*""תוספת"" + 0.009*""שילם"" + 0.009*""היטל"" + 0.008*""תקשורת"" + 0.008*""אגרה"""
18035060-A10.txt,2019,8,0.2883,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18035150-R03.txt,2018,2,0.2638,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18035360-R06.txt,2018,7,0.7316,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18035380-A08.txt,2019,8,0.2128,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18035430-R06.txt,2018,14,0.278,True,ארנונה עירונית,"0.046*""תקנה"" + 0.029*""עירייה"" + 0.027*""ארנונה"" + 0.015*""מקומי"" + 0.014*""סעיף"" + 0.013*""פטור"" + 0.013*""נכס"" + 0.012*""פקודה"" + 0.011*""מס"" + 0.009*""סיווג"""
18035530-R05.txt,2018,0,0.3624,False,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18035530-R05.txt,2018,11,0.4061,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18035820-B01.txt,2018,2,0.5882,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18036040-B03.txt,2018,8,0.5786,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18036200-B11.txt,2019,24,0.5774,True,תכנון ובנייה,"0.060*""תוכנית"" + 0.037*""תכנון"" + 0.036*""ועדה"" + 0.031*""בנייה"" + 0.017*""מקומי"" + 0.012*""מחוזי"" + 0.010*""שטח"" + 0.008*""סעיף"" + 0.007*""אישור"" + 0.007*""היתר"""
18036430-E15.txt,2019,24,0.5861,True,תכנון ובנייה,"0.060*""תוכנית"" + 0.037*""תכנון"" + 0.036*""ועדה"" + 0.031*""בנייה"" + 0.017*""מקומי"" + 0.012*""מחוזי"" + 0.010*""שטח"" + 0.008*""סעיף"" + 0.007*""אישור"" + 0.007*""היתר"""
18036470-A02.txt,2018,7,0.6065,True,אזרחות והגירה,"0.019*""פנים"" + 0.015*""שר"" + 0.014*""אזרחות"" + 0.013*""מעמד"" + 0.012*""כניסה"" + 0.010*""נוהל"" + 0.009*""משרד"" + 0.009*""ישיבה"" + 0.009*""משפחה"" + 0.008*""ארץ"""
18036470-A02.txt,2018,11,0.3491,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18036480-B02.txt,2018,2,0.4616,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18036530-Q03.txt,2018,4,0.4277,True,קטינים ומשמורת,"0.036*""ילד"" + 0.026*""מעצר"" + 0.023*""קטין"" + 0.017*""הורה"" + 0.013*""משמורת"" + 0.013*""נכה"" + 0.011*""רפואי"" + 0.010*""משפחה"" + 0.010*""נכות"" + 0.010*""לאומי"""
18037170-E13.txt,2018,12,0.43,True,ערעורים מנהליים,"0.092*""מערער"" + 0.042*""ערעור"" + 0.025*""מנהלי"" + 0.013*""קמא"" + 0.012*""מחוזי"" + 0.011*""דירה"" + 0.011*""לשכה"" + 0.011*""עורך"" + 0.009*""עע"" + 0.007*""מועד"""
18037990-J01.txt,2018,2,0.7209,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18038270-J03.txt,2018,11,0.4318,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18038410-J01.txt,2018,2,0.6984,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18038420-K37.txt,2020,21,0.3869,True,משפט פלילי,"0.023*""עבירה"" + 0.017*""פלילי"" + 0.015*""עונש"" + 0.014*""אסיר"" + 0.014*""מאסר"" + 0.013*""שיקול"" + 0.011*""אישום"" + 0.010*""צבאי"" + 0.010*""משפטי"" + 0.010*""סוהר"""
18038710-J02.txt,2018,21,0.3055,True,משפט פלילי,"0.023*""עבירה"" + 0.017*""פלילי"" + 0.015*""עונש"" + 0.014*""אסיר"" + 0.014*""מאסר"" + 0.013*""שיקול"" + 0.011*""אישום"" + 0.010*""צבאי"" + 0.010*""משפטי"" + 0.010*""סוהר"""
18038970-Q07.txt,2018,12,0.6859,True,ערעורים מנהליים,"0.092*""מערער"" + 0.042*""ערעור"" + 0.025*""מנהלי"" + 0.013*""קמא"" + 0.012*""מחוזי"" + 0.011*""דירה"" + 0.011*""לשכה"" + 0.011*""עורך"" + 0.009*""עע"" + 0.007*""מועד"""
18039560-J05.txt,2018,2,0.4541,True,בתי דין רבניים,"0.030*""רבני"" + 0.022*""אזורי"" + 0.020*""תביעה"" + 0.019*""סמכות"" + 0.019*""הסכם"" + 0.018*""ארצי"" + 0.014*""צד"" + 0.011*""ערעור"" + 0.011*""גירושין"" + 0.009*""זוג"""
18039930-Q05.txt,2018,10,0.3813,True,שירותי בריאות,"0.029*""שירות"" + 0.026*""בריאות"" + 0.017*""עובד"" + 0.017*""משרד"" + 0.015*""שירותים"" + 0.015*""רפואי"" + 0.014*""חלה"" + 0.012*""טיפול"" + 0.008*""רופא"" + 0.005*""איש"""
18039930-Q05.txt,2018,11,0.3619,False,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18040520-Q05.txt,2018,11,0.6867,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18040660-O05.txt,2018,12,0.7847,True,ערעורים מנהליים,"0.092*""מערער"" + 0.042*""ערעור"" + 0.025*""מנהלי"" + 0.013*""קמא"" + 0.012*""מחוזי"" + 0.011*""דירה"" + 0.011*""לשכה"" + 0.011*""עורך"" + 0.009*""עע"" + 0.007*""מועד"""
18040940-R43.txt,2022,8,0.3594,False,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18040940-R43.txt,2022,22,0.5399,True,מערכת החינוך,"0.052*""חינוך"" + 0.032*""מוסד"" + 0.016*""תמיכה"" + 0.014*""משרד"" + 0.013*""תלמיד"" + 0.012*""לימודים"" + 0.010*""לימוד"" + 0.009*""תקציב"" + 0.009*""שוויון"" + 0.008*""חובה"""
18041090-M09.txt,2019,13,0.3412,True,רישוי עסקים,"0.031*""רישיון"" + 0.025*""סמכות"" + 0.018*""תקנה"" + 0.016*""עסק"" + 0.015*""שר"" + 0.013*""סעיף"" + 0.011*""מנהלי"" + 0.010*""בעל"" + 0.009*""שיקול"" + 0.008*""רישוי"""
18041130-O18.txt,2020,24,0.4284,True,תכנון ובנייה,"0.060*""תוכנית"" + 0.037*""תכנון"" + 0.036*""ועדה"" + 0.031*""בנייה"" + 0.017*""מקומי"" + 0.012*""מחוזי"" + 0.010*""שטח"" + 0.008*""סעיף"" + 0.007*""אישור"" + 0.007*""היתר"""
18041230-Q07.txt,2018,0,0.5261,True,חקירות משטרה,"0.034*""חקירה"" + 0.024*""משטרה"" + 0.013*""חומר"" + 0.013*""ראייה"" + 0.011*""אירוע"" + 0.009*""שוטר"" + 0.009*""פלילי"" + 0.007*""בדיקה"" + 0.007*""משפטי"" + 0.007*""יועץ"""
18041770-A02.txt,2018,23,0.7863,True,הריסת מבנים,"0.034*""מבנה"" + 0.024*""הריסה"" + 0.015*""בנייה"" + 0.015*""תקנה"" + 0.009*""שימוש"" + 0.009*""מפקד"" + 0.009*""סמכות"" + 0.009*""דירה"" + 0.008*""קומה"" + 0.008*""מחבל"""
18041890-M46.txt,2021,24,0.5582,True,תכנון ובנייה,"0.060*""תוכנית"" + 0.037*""תכנון"" + 0.036*""ועדה"" + 0.031*""בנייה"" + 0.017*""מקומי"" + 0.012*""מחוזי"" + 0.010*""שטח"" + 0.008*""סעיף"" + 0.007*""אישור"" + 0.007*""היתר"""
18041900-A02.txt,2018,11,0.4375,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18042290-A01.txt,2018,11,0.6015,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18042340-A01.txt,2018,11,0.3329,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18042950-A06.txt,2018,11,0.6836,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18042990-A03.txt,2018,11,0.4092,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18043030-A04.txt,2018,11,0.5467,True,הליכים משפטיים,"0.012*""סף"" + 0.011*""הגשה"" + 0.011*""תיק"" + 0.011*""ערעור"" + 0.011*""כתב"" + 0.011*""תביעה"" + 0.009*""סעד"" + 0.008*""משפטי"" + 0.007*""פורסם"" + 0.007*""תגובה"""
18043180-A02.txt,2018,20,0.3289,True,מינויים ממשלתיים,"0.044*""ועדה"" + 0.039*""ממשלה"" + 0.025*""שר"" + 0.017*""מינוי"" + 0.016*""תפקיד"" + 0.012*""כנסת"" + 0.010*""שיקול"" + 0.010*""הכנסה"" + 0.010*""משפטי"" + 0.009*""סמכות"""
18043460-Z08.txt,2019,8,0.2543,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
18043500-Z08.txt,2019,8,0.3212,True,החלטות ממשלה,"0.009*""ממשלה"" + 0.007*""פורסם"" + 0.006*""נטען"" + 0.006*""יחס"" + 0.006*""גורם"" + 0.006*""נגע"" + 0.005*""עמדה"" + 0.005*""תגובה"" + 0.005*""משרד"" + 0.005*""מנהלי"""
